,train_acc_1,train_acc_2,train_acc_ensemble,train_loss_1,train_loss_2,val_acc_1,val_acc_2,val_acc_ensemble,val_loss_1,val_loss_2
0,0.4375,0.78125,0.25,3.2456228733062744,2.7704248428344727,0.7929499745368958,0.8040000200271606,0.8507500290870667,2.3762478828430176,2.3492794036865234
1,0.84375,0.9375,0.5,1.9584134817123413,1.8274421691894531,0.934149980545044,0.9372000098228455,0.9549999833106995,1.5333138704299927,1.5163148641586304
2,0.78125,1.0,0.1875,2.2692956924438477,1.2341300249099731,0.9549000263214111,0.9559500217437744,0.9663000106811523,1.218017339706421,1.197887897491455
3,1.0,0.875,0.71875,1.116518259048462,2.1263084411621094,0.9595500230789185,0.9607999920845032,0.9693999886512756,1.0451664924621582,1.0224876403808594
4,1.0,1.0,0.75,0.8651022911071777,1.437444806098938,0.960099995136261,0.961899995803833,0.9692500233650208,0.9352767467498779,0.9159642457962036
5,1.0,1.0,0.8125,0.6956617832183838,0.9459435939788818,0.9602500200271606,0.9609000086784363,0.9675499796867371,0.8632574081420898,0.8518353700637817
6,1.0,1.0,0.375,0.7589744329452515,0.5762878060340881,0.9592999815940857,0.9596999883651733,0.96670001745224,0.8190410733222961,0.812063992023468
7,1.0,1.0,0.4375,0.5437774658203125,0.4897172152996063,0.9595000147819519,0.9592000246047974,0.9664999842643738,0.7758045196533203,0.7689337730407715
8,1.0,0.96875,0.875,0.4309420883655548,1.3658320903778076,0.9577000141143799,0.9565500020980835,0.964900016784668,0.7538034915924072,0.7537740468978882
9,0.96875,1.0,0.3125,0.839702844619751,0.4692343473434448,0.9560499787330627,0.957099974155426,0.9635999798774719,0.7321200966835022,0.723329484462738
10,1.0,1.0,0.5625,0.4141479730606079,0.4039464592933655,0.9546999931335449,0.9538499712944031,0.9623000025749207,0.7113940715789795,0.7054349780082703
11,1.0,1.0,0.53125,0.45279139280319214,0.3462446630001068,0.9534000158309937,0.9523000121116638,0.9608500003814697,0.6985525488853455,0.6936339735984802
12,1.0,1.0,0.625,0.3127357065677643,0.4313141703605652,0.9516500234603882,0.9502500295639038,0.9578999876976013,0.6963638067245483,0.6914709210395813
13,1.0,1.0,0.46875,0.2990485429763794,0.2089294195175171,0.9492999911308289,0.9491999745368958,0.956849992275238,0.6853764057159424,0.6824174523353577
14,1.0,1.0,0.46875,0.2058781236410141,0.2214357852935791,0.9489499926567078,0.9469500184059143,0.9559000134468079,0.6710371375083923,0.6724188327789307
