,acc_ensemble,acc_1,acc_2,acc_3,acc_4,acc_5,val_acc_ensemble,val_acc_1,val_acc_2,val_acc_3,val_acc_4,val_acc_5,loss_1,loss_2,loss_3,loss_4,loss_5,val_loss_1,val_loss_2,val_loss_3,val_loss_4,val_loss_5
0,1.0,1.0,1.0,1.0,0.9983333349227905,1.0,0.9047999978065491,0.8921999931335449,0.8938000202178955,0.8889999985694885,0.8896999955177307,0.892799973487854,0.009547043591737747,0.010470930486917496,0.004510287195444107,0.007670274935662746,0.003610788146033883,0.3695562481880188,0.3644775450229645,0.3832278847694397,0.3891081213951111,0.37603965401649475
1,1.0,1.0,1.0,1.0,1.0,1.0,0.9085999727249146,0.9027000069618225,0.8988999724388123,0.8980000019073486,0.8967000246047974,0.8970000147819519,0.0010128469439223409,0.0011038024676963687,0.0006474810070358217,0.0019120402866974473,0.0010049599222838879,0.35638996958732605,0.361774742603302,0.3753625750541687,0.3800778090953827,0.36955875158309937
2,1.0,1.0,1.0,1.0,1.0,1.0,0.9090999960899353,0.9043999910354614,0.899399995803833,0.8999999761581421,0.9002000093460083,0.8992999792098999,0.0007389652309939265,0.000827325857244432,0.0010828606318682432,0.0008432952454313636,0.000891511794179678,0.3607451617717743,0.36733633279800415,0.3793954849243164,0.3804776966571808,0.372832715511322
3,1.0,1.0,1.0,1.0,1.0,1.0,0.909600019454956,0.9047999978065491,0.9014000296592712,0.9002000093460083,0.9016000032424927,0.8999000191688538,0.000891948351636529,0.00032865695538930595,0.0003759688697755337,0.0005728667601943016,0.0004971532034687698,0.36469218134880066,0.37207695841789246,0.3835614323616028,0.38441407680511475,0.3774140477180481
4,1.0,1.0,1.0,1.0,1.0,1.0,0.909600019454956,0.9050999879837036,0.9009000062942505,0.9009000062942505,0.9018999934196472,0.900600016117096,0.00033842644188553095,0.0003787614405155182,0.00041631030035205185,0.0002872968907468021,0.00039084695163182914,0.36871957778930664,0.37732312083244324,0.38807904720306396,0.38822588324546814,0.38080742955207825
5,1.0,1.0,1.0,1.0,1.0,1.0,0.9096999764442444,0.906000018119812,0.9010000228881836,0.9003999829292297,0.9020000100135803,0.900600016117096,0.00018783271661959589,0.0002238114975625649,0.00021473944070748985,0.0004058293125126511,0.00034536828752607107,0.3725038170814514,0.3810814321041107,0.3923313021659851,0.3928229510784149,0.38476821780204773
6,1.0,1.0,1.0,1.0,1.0,1.0,0.9103000164031982,0.9057999849319458,0.9014000296592712,0.900600016117096,0.902899980545044,0.9013000130653381,0.0002164828620152548,0.00023926513676997274,0.00018659987836144865,0.00031202880199998617,0.00023415288887917995,0.37601742148399353,0.38437238335609436,0.395527720451355,0.396729975938797,0.38719967007637024
7,1.0,1.0,1.0,1.0,1.0,1.0,0.910099983215332,0.9056000113487244,0.9014999866485596,0.9006999731063843,0.9031999707221985,0.9016000032424927,0.00016925472300499678,0.0002055264776572585,0.00016103580128401518,0.00018348377489019185,0.00014881795505061746,0.3786885142326355,0.38763758540153503,0.39841216802597046,0.399489164352417,0.3901756703853607
8,1.0,1.0,1.0,1.0,1.0,1.0,0.9100000262260437,0.9057999849319458,0.9018999934196472,0.9010999798774719,0.9031000137329102,0.9018999934196472,0.0001554198533995077,0.00015436753164976835,0.00012298639921937138,0.00019355551921762526,9.095566929318011e-05,0.3818957805633545,0.39060935378074646,0.4013919234275818,0.40235069394111633,0.39264723658561707
9,1.0,1.0,1.0,1.0,1.0,1.0,0.9097999930381775,0.906000018119812,0.9020000100135803,0.9014999866485596,0.9035000205039978,0.9021999835968018,0.00012272552703507245,0.00014538098184857517,7.882274803705513e-05,0.000108853739220649,0.00022066211386118084,0.3844800293445587,0.39393696188926697,0.40414124727249146,0.40465736389160156,0.39526909589767456
