,acc_ensemble,acc_1,acc_2,acc_3,acc_4,acc_5,loss_1,loss_2,loss_3,loss_4,loss_5
0,0.6349999999999999,0.6349999999999999,0.6349999999999999,0.6349999999999999,0.6349999999999999,0.6349999999999999,161.07212829589844,46.69466781616211,241.75430297851562,239.56112670898438,32.230735778808594
1,0.6975,0.6975,0.6975,0.6975,0.6975,0.6975,81.67064666748047,51.868255615234375,184.91001892089844,44.73573303222656,17.871074676513672
2,0.7525000000000001,0.7525000000000001,0.7525000000000001,0.7525000000000001,0.7525000000000001,0.7525000000000001,47.666358947753906,9.802594184875488,65.44990539550781,59.770851135253906,20.830270767211914
3,0.725,0.725,0.725,0.725,0.725,0.725,147.95115661621094,21.567110061645508,17.057849884033203,45.533050537109375,27.511734008789062
4,0.77,0.77,0.77,0.77,0.77,0.77,73.69991302490234,3.6786623001098633,44.79490661621094,9.315406799316406,145.87255859375
5,0.78,0.78,0.78,0.78,0.78,0.78,32.14292907714844,26.024185180664062,3.1247644424438477,37.64775848388672,135.51272583007812
6,0.7925,0.7925,0.7925,0.7925,0.7925,0.7925,37.66584014892578,4.834751129150391,16.89827537536621,109.02903747558594,3.4354166984558105
7,0.78,0.78,0.78,0.78,0.78,0.78,18.560583114624023,32.50175094604492,35.84920883178711,144.6223907470703,1.0440807342529297
8,0.7925000000000001,0.7925000000000001,0.7925000000000001,0.7925000000000001,0.7925000000000001,0.7925000000000001,26.540843963623047,82.28729248046875,90.42439270019531,0.0,0.0
9,0.8150000000000001,0.8150000000000001,0.8150000000000001,0.8150000000000001,0.8150000000000001,0.8150000000000001,1.1877083778381348,9.963821411132812,22.438316345214844,17.75678062438965,4.178958415985107
10,0.8150000000000001,0.8150000000000001,0.8150000000000001,0.8150000000000001,0.8150000000000001,0.8150000000000001,34.74479675292969,1.3526058197021484,32.40517044067383,51.3679313659668,9.624159812927246
11,0.8350000000000002,0.8350000000000002,0.8350000000000002,0.8350000000000002,0.8350000000000002,0.8350000000000002,0.6425981521606445,10.678255081176758,43.41510772705078,11.150182723999023,9.384252548217773
12,0.8225,0.8225,0.8225,0.8225,0.8225,0.8225,7.8276166915893555,4.883951187133789,12.115756034851074,42.56846618652344,2.4192657470703125
13,0.8375,0.8375,0.8375,0.8375,0.8375,0.8375,4.180909156799316,24.16785430908203,3.1074066162109375,30.54676055908203,68.78545379638672
14,0.835,0.835,0.835,0.835,0.835,0.835,1.5074048042297363,27.85049057006836,13.452454566955566,1.3353466987609863,89.39761352539062
15,0.8150000000000001,0.8150000000000001,0.8150000000000001,0.8150000000000001,0.8150000000000001,0.8150000000000001,2.8274497985839844,4.164109230041504,28.410612106323242,7.811890602111816,4.984950542449951
16,0.8549999999999999,0.8549999999999999,0.8549999999999999,0.8549999999999999,0.8549999999999999,0.8549999999999999,30.044410705566406,5.117220878601074,0.0,5.6645073890686035,9.453392028808594
17,0.8575000000000002,0.8575000000000002,0.8575000000000002,0.8575000000000002,0.8575000000000002,0.8575000000000002,0.0,45.8673095703125,0.015115737915039062,11.162191390991211,17.306921005249023
18,0.8574999999999999,0.8574999999999999,0.8574999999999999,0.8574999999999999,0.8574999999999999,0.8574999999999999,0.9934101104736328,2.431239604949951,5.443380355834961,27.13176727294922,15.656644821166992
19,0.8825,0.8825,0.8825,0.8825,0.8825,0.8825,4.667184829711914,4.486317157745361,49.23188018798828,16.25853157043457,0.0
20,0.85,0.85,0.85,0.85,0.85,0.85,12.434096336364746,2.508176803588867,1.0660467147827148,2.385859489440918,0.3703017234802246
21,0.8575000000000002,0.8575000000000002,0.8575000000000002,0.8575000000000002,0.8575000000000002,0.8575000000000002,0.0,1.6837148666381836,53.1940803527832,0.0,13.743913650512695
