,train_acc_1,train_acc_2,train_acc_3,train_acc_4,train_loss_1,train_loss_2,train_loss_3,train_loss_4,val_acc,val_acc_1,val_acc_2,val_acc_3,val_acc_4,val_loss_1,val_loss_2,val_loss_3,val_loss_4
0,0.8125,0.90625,0.9375,0.8125,0.6069345474243164,0.6185280084609985,0.5934866666793823,0.7659807205200195,0.9398000240325928,0.8989999890327454,0.9025999903678894,0.8880000114440918,0.8931000232696533,0.5518903136253357,0.57090163230896,0.5830780267715454,0.6422510147094727
1,0.96875,0.90625,0.875,0.84375,0.24249482154846191,0.3567666709423065,0.34518861770629883,0.6299146413803101,0.9611999988555908,0.9359999895095825,0.942300021648407,0.9333999752998352,0.9334999918937683,0.29399803280830383,0.2798369526863098,0.29612720012664795,0.30809691548347473
2,1.0,0.9375,1.0,1.0,0.14362655580043793,0.2335626780986786,0.16959768533706665,0.18182829022407532,0.9706000089645386,0.9488999843597412,0.9560999870300293,0.9484999775886536,0.9460999965667725,0.21459746360778809,0.18865646421909332,0.20882196724414825,0.22500748932361603
3,0.96875,0.875,0.96875,0.96875,0.20891600847244263,0.33894991874694824,0.1727965921163559,0.114747054874897,0.9736999869346619,0.954200029373169,0.9624999761581421,0.9545999765396118,0.9562000036239624,0.16997097432613373,0.1511118859052658,0.16539834439754486,0.16488248109817505
4,0.96875,0.96875,0.96875,0.96875,0.2240852415561676,0.20225918292999268,0.15147432684898376,0.16394901275634766,0.9761000275611877,0.9545000195503235,0.9580000042915344,0.9672999978065491,0.9631999731063843,0.16669683158397675,0.14781273901462555,0.12947845458984375,0.13469253480434418
5,0.96875,1.0,1.0,1.0,0.12289929389953613,0.038259170949459076,0.08708135783672333,0.058752045035362244,0.9775999784469604,0.9580000042915344,0.9689000248908997,0.964900016784668,0.9659000039100647,0.15005017817020416,0.11408769339323044,0.12411835044622421,0.12245875597000122
6,1.0,1.0,1.0,0.96875,0.05666590481996536,0.06241392716765404,0.04924289882183075,0.2659265697002411,0.9800999760627747,0.965399980545044,0.9710999727249146,0.9674999713897705,0.9670000076293945,0.12274038046598434,0.10093504935503006,0.10988844186067581,0.11515840888023376
7,1.0,0.96875,1.0,0.96875,0.04396215081214905,0.09442444145679474,0.03447601944208145,0.09410461783409119,0.9797000288963318,0.9666000008583069,0.9652000069618225,0.9707000255584717,0.9675999879837036,0.12119924277067184,0.11381552368402481,0.10401297360658646,0.10566860437393188
8,0.9375,0.96875,0.96875,1.0,0.2722165882587433,0.15929856896400452,0.15661317110061646,0.07832278311252594,0.9825999736785889,0.9736999869346619,0.972000002861023,0.9649999737739563,0.972599983215332,0.0924638882279396,0.09538733214139938,0.11785444617271423,0.09302817285060883
9,0.9375,0.9375,1.0,0.96875,0.14011430740356445,0.11595621705055237,0.043426353484392166,0.0586492195725441,0.9810000061988831,0.9678999781608582,0.9686999917030334,0.970300018787384,0.9713000059127808,0.11462509632110596,0.10256215929985046,0.0973554328083992,0.0963810458779335
10,1.0,1.0,1.0,0.9375,0.05921490490436554,0.06705501675605774,0.057184673845767975,0.07786373794078827,0.982699990272522,0.9750000238418579,0.9763000011444092,0.9700000286102295,0.9706000089645386,0.08626145869493484,0.08593495190143585,0.09606806188821793,0.09719564020633698
11,1.0,1.0,0.9375,1.0,0.02585664950311184,0.012084928341209888,0.1396169811487198,0.02843162603676319,0.9837999939918518,0.9728999733924866,0.9772999882698059,0.9704999923706055,0.9722999930381775,0.09328105300664902,0.07818163931369781,0.09587059915065765,0.08997604995965958
12,0.9375,1.0,0.96875,1.0,0.1821666657924652,0.019900955259799957,0.08462470769882202,0.059420570731163025,0.984000027179718,0.9745000004768372,0.9726999998092651,0.9722999930381775,0.9728999733924866,0.08679743111133575,0.09192227572202682,0.08981620520353317,0.09163045138120651
13,1.0,0.96875,0.96875,1.0,0.048837464302778244,0.040117233991622925,0.10426566749811172,0.032432325184345245,0.9833999872207642,0.9724000096321106,0.9717000126838684,0.9732999801635742,0.9693999886512756,0.09191518276929855,0.09233150631189346,0.0799090713262558,0.09781787544488907
14,1.0,1.0,0.96875,0.96875,0.029322553426027298,0.012033759616315365,0.06042549014091492,0.05119495838880539,0.9825000166893005,0.9718000292778015,0.9754999876022339,0.9728000164031982,0.9735999703407288,0.0938999131321907,0.08135449141263962,0.08634396642446518,0.08510255068540573
15,1.0,1.0,1.0,0.96875,0.041183557361364365,0.030594557523727417,0.01805228367447853,0.06428366899490356,0.9836000204086304,0.9750000238418579,0.9779000282287598,0.9740999937057495,0.9739999771118164,0.08082972466945648,0.07214682549238205,0.08423365652561188,0.08280960470438004
16,0.96875,1.0,1.0,1.0,0.06281755864620209,0.05329941213130951,0.03934108465909958,0.020906662568449974,0.9828000068664551,0.9710999727249146,0.9682000279426575,0.9775000214576721,0.9761000275611877,0.09268972277641296,0.10921774804592133,0.07727540284395218,0.07780542224645615
17,0.875,0.96875,1.0,1.0,0.47181177139282227,0.05453329160809517,0.021961592137813568,0.029663044959306717,0.9836000204086304,0.9749000072479248,0.9771000146865845,0.9731000065803528,0.9707000255584717,0.0820634663105011,0.07469901442527771,0.07979578524827957,0.09249996393918991
18,0.9375,1.0,1.0,1.0,0.19120702147483826,0.007385619916021824,0.008768189698457718,0.008718975819647312,0.9843999743461609,0.9710000157356262,0.9739000201225281,0.972599983215332,0.9742000102996826,0.0908111184835434,0.08319355547428131,0.08467148244380951,0.08044851571321487
19,0.9375,1.0,1.0,1.0,0.09979259222745895,0.02006864733994007,0.02128155343234539,0.007297020871192217,0.9850999712944031,0.9714999794960022,0.9775999784469604,0.9735000133514404,0.9739999771118164,0.09656141698360443,0.0751456543803215,0.08329639583826065,0.08408527076244354
20,1.0,0.96875,1.0,1.0,0.010509551502764225,0.06116887927055359,0.06461358815431595,0.03591207414865494,0.9829999804496765,0.970300018787384,0.9717000126838684,0.9746999740600586,0.9753000140190125,0.10304254293441772,0.09022756665945053,0.08419430255889893,0.07842231541872025
21,1.0,1.0,0.96875,1.0,0.005650597624480724,0.021474312990903854,0.22634807229042053,0.016763443127274513,0.9843999743461609,0.9724000096321106,0.9735999703407288,0.9735000133514404,0.9779000282287598,0.09041529893875122,0.08162817358970642,0.08704114705324173,0.07220407575368881
22,1.0,1.0,1.0,1.0,0.02701994962990284,0.004953495226800442,0.012013202533125877,0.04252156987786293,0.9847999811172485,0.968999981880188,0.9769999980926514,0.9768999814987183,0.9764000177383423,0.10000558942556381,0.0738280713558197,0.07398886978626251,0.07697619497776031
23,1.0,1.0,1.0,1.0,0.042598653584718704,0.0032800394110381603,0.020410161465406418,0.007213948294520378,0.9847000241279602,0.9747999906539917,0.977400004863739,0.9749000072479248,0.9750000238418579,0.08186083287000656,0.07443130016326904,0.07982103526592255,0.07462660223245621
24,1.0,1.0,1.0,0.9375,0.01641247048974037,0.013401160016655922,0.01583535596728325,0.18566006422042847,0.9836000204086304,0.9747999906539917,0.9739999771118164,0.9700000286102295,0.9739000201225281,0.08491764217615128,0.08553224056959152,0.1000465527176857,0.08457641303539276
25,1.0,1.0,1.0,1.0,0.0033981986343860626,0.011895696632564068,0.012884372845292091,0.004443254787474871,0.9836999773979187,0.9789000153541565,0.9761000275611877,0.975600004196167,0.9751999974250793,0.07113704085350037,0.07697669416666031,0.07874550670385361,0.07993382960557938
26,1.0,1.0,1.0,0.9375,0.0012711165472865105,0.017578376457095146,0.003396776970475912,0.12276755273342133,0.9854999780654907,0.977400004863739,0.9785000085830688,0.9740999937057495,0.9710000157356262,0.07583275437355042,0.0718139037489891,0.08207044750452042,0.10135003924369812
27,1.0,1.0,1.0,0.96875,0.02338716760277748,0.036786165088415146,0.016814634203910828,0.04604025557637215,0.9850999712944031,0.9787999987602234,0.9733999967575073,0.9742000102996826,0.9729999899864197,0.074370838701725,0.08902144432067871,0.08148657530546188,0.0872013047337532
28,1.0,0.875,1.0,1.0,0.009856462478637695,0.7551752328872681,0.00925296638160944,0.022387973964214325,0.9840999841690063,0.9732999801635742,0.9743000268936157,0.9750999808311462,0.9571999907493591,0.09110653400421143,0.08606613427400589,0.0814954861998558,0.14911790192127228
29,1.0,0.96875,1.0,0.9375,0.01440085843205452,0.03834562376141548,0.0027327495627105236,0.17955076694488525,0.9850000143051147,0.9775000214576721,0.9733999967575073,0.9742000102996826,0.9629999995231628,0.07868172973394394,0.08589200675487518,0.08956100791692734,0.12184245884418488
