,train_acc_1,train_acc_2,train_loss_1,train_loss_2,val_acc,val_acc_1,val_acc_2,val_loss_1,val_loss_2
0,0.78125,0.96875,0.8382561206817627,0.7249343395233154,0.871399998664856,0.8361999988555908,0.8348000049591064,0.7821983695030212,0.8338484168052673
1,0.90625,0.875,0.38868552446365356,0.433939129114151,0.9485999941825867,0.9447000026702881,0.9437000155448914,0.3035825788974762,0.3110694885253906
2,0.875,0.90625,0.323180228471756,0.38090378046035767,0.9570000171661377,0.955299973487854,0.9567000269889832,0.19971245527267456,0.19857822358608246
3,0.90625,1.0,0.22599807381629944,0.1098862737417221,0.9659000039100647,0.9653000235557556,0.9645000100135803,0.1542130559682846,0.15404441952705383
4,0.96875,0.875,0.18724942207336426,0.2939361035823822,0.96670001745224,0.9670000076293945,0.9657999873161316,0.12672488391399384,0.13163989782333374
5,0.875,0.9375,0.2663217782974243,0.1338007152080536,0.9617999792098999,0.9607999920845032,0.9623000025749207,0.13574519753456116,0.1348494589328766
6,0.96875,0.90625,0.09471331536769867,0.28103652596473694,0.97079998254776,0.9695000052452087,0.9697999954223633,0.10524196922779083,0.10559196770191193
7,0.9375,0.96875,0.30494868755340576,0.13952645659446716,0.970300018787384,0.9692999720573425,0.9700000286102295,0.10289167612791061,0.10195817798376083
8,1.0,1.0,0.009956354275345802,0.04219808429479599,0.9714000225067139,0.9713000059127808,0.9715999960899353,0.09629840403795242,0.09889411181211472
9,0.9375,0.96875,0.10737786442041397,0.12702317535877228,0.9692999720573425,0.9692999720573425,0.9690999984741211,0.1012020856142044,0.10141976922750473
10,0.96875,1.0,0.06837305426597595,0.018341360613703728,0.9707000255584717,0.9702000021934509,0.9702000021934509,0.09727640450000763,0.09783099591732025
11,1.0,0.96875,0.0362854041159153,0.11123525351285934,0.9739000201225281,0.9725000262260437,0.9729999899864197,0.0873788595199585,0.08745807409286499
12,1.0,1.0,0.009715385735034943,0.012890884652733803,0.973800003528595,0.9728999733924866,0.9742000102996826,0.08551165461540222,0.08570867776870728
13,1.0,1.0,0.03220229968428612,0.017358366400003433,0.9750000238418579,0.9746999740600586,0.9753999710083008,0.07925713062286377,0.07738775759935379
14,0.96875,1.0,0.24522942304611206,0.0177618395537138,0.9761000275611877,0.9757000207901001,0.9764000177383423,0.07966124266386032,0.07771208137273788
15,0.96875,1.0,0.06748516857624054,0.005256903823465109,0.9764000177383423,0.9758999943733215,0.9761000275611877,0.07733896374702454,0.07634526491165161
16,1.0,1.0,0.012857086956501007,0.009519003331661224,0.9761000275611877,0.9754999876022339,0.9771000146865845,0.07606173306703568,0.0748036652803421
17,1.0,1.0,0.03015168383717537,0.009792933240532875,0.9768000245094299,0.9765999913215637,0.9765999913215637,0.07479777932167053,0.07300221174955368
18,1.0,1.0,0.007636292837560177,0.002379822079092264,0.9790999889373779,0.9768999814987183,0.979200005531311,0.07468001544475555,0.07077094912528992
19,1.0,1.0,0.0024771629832684994,0.005883198231458664,0.9753000140190125,0.9753000140190125,0.9753000140190125,0.07769950479269028,0.0759662315249443
20,1.0,1.0,0.017614152282476425,0.005158529616892338,0.9765999913215637,0.9768999814987183,0.9761999845504761,0.0785534530878067,0.07818719744682312
21,1.0,0.96875,0.003758504521101713,0.08144646137952805,0.9649999737739563,0.9639999866485596,0.9646999835968018,0.12017682939767838,0.113555908203125
22,1.0,1.0,0.009124651551246643,0.008465680293738842,0.9729999899864197,0.9728000164031982,0.9728000164031982,0.09224501252174377,0.08701246231794357
23,1.0,0.96875,0.0031939218752086163,0.1373778134584427,0.9764000177383423,0.9763000011444092,0.9758999943733215,0.0774809792637825,0.07462836056947708
24,1.0,1.0,0.003132224315777421,0.022908367216587067,0.975600004196167,0.9751999974250793,0.9750000238418579,0.07848522067070007,0.07885242998600006
25,1.0,1.0,0.01490039937198162,0.01673635095357895,0.975600004196167,0.9749000072479248,0.9761000275611877,0.081782266497612,0.0785742774605751
26,1.0,1.0,0.003506287932395935,0.002491515129804611,0.9768999814987183,0.9765999913215637,0.9764999747276306,0.07391331344842911,0.07099999487400055
27,1.0,1.0,0.003931315615773201,0.0031630019657313824,0.9757000207901001,0.9743000268936157,0.9761999845504761,0.08126112073659897,0.07801354676485062
28,1.0,1.0,0.005133223719894886,0.0018580767791718245,0.9775000214576721,0.9775999784469604,0.9785000085830688,0.07235308736562729,0.07123799622058868
29,1.0,1.0,0.001259062672033906,0.0024206035304814577,0.9775000214576721,0.9772999882698059,0.9782000184059143,0.07293535023927689,0.07118380814790726
