,acc_ensemble,acc_1,acc_2,acc_3,acc_4,val_acc_ensemble,val_acc_1,val_acc_2,val_acc_3,val_acc_4,loss_1,loss_2,loss_3,loss_4,val_loss_1,val_loss_2,val_loss_3,val_loss_4
0,1.0,1.0,1.0,1.0,1.0,0.8967999815940857,0.8906000256538391,0.8966000080108643,0.8910999894142151,0.8913999795913696,0.009210340678691864,0.01173831894993782,0.011348485946655273,0.009392758831381798,0.3738250434398651,0.35600388050079346,0.3673442304134369,0.36656275391578674
1,1.0,1.0,1.0,1.0,1.0,0.8949000239372253,0.8924000263214111,0.8973000049591064,0.8932999968528748,0.8925999999046326,0.00232418579980731,0.0036650337278842926,0.001572505454532802,0.0019950252026319504,0.3828362226486206,0.36713871359825134,0.3777031898498535,0.38051995635032654
2,1.0,1.0,1.0,1.0,1.0,0.8949000239372253,0.892799973487854,0.8962000012397766,0.8928999900817871,0.8931000232696533,0.0013301331782713532,0.0023820209316909313,0.0021734246984124184,0.001160169718787074,0.3887995481491089,0.37419751286506653,0.3868962526321411,0.38580572605133057
3,1.0,1.0,1.0,1.0,1.0,0.8956999778747559,0.8937000036239624,0.8963000178337097,0.8931000232696533,0.8934000134468079,0.0016100252978503704,0.000965248909778893,0.0010672220960259438,0.0010588595177978277,0.39530709385871887,0.3809288442134857,0.39427435398101807,0.39273685216903687
4,1.0,1.0,1.0,1.0,1.0,0.8946999907493591,0.8937000036239624,0.8962000012397766,0.8925999999046326,0.8931000232696533,0.000644548621494323,0.000863894703797996,0.0012911753728985786,0.0010987441055476665,0.4016242027282715,0.38702818751335144,0.40065738558769226,0.3990631699562073
5,1.0,1.0,1.0,1.0,1.0,0.8944000005722046,0.8945000171661377,0.8956999778747559,0.8924999833106995,0.892300009727478,0.0007395625580102205,0.0007201808039098978,0.0005384533433243632,0.0005450933240354061,0.40784335136413574,0.393645316362381,0.40697652101516724,0.4054718315601349
6,1.0,1.0,1.0,1.0,1.0,0.894599974155426,0.8946999907493591,0.8956000208854675,0.892799973487854,0.8924000263214111,0.000517103064339608,0.0005668498342856765,0.0005303484504111111,0.000554062775336206,0.4118265211582184,0.39793363213539124,0.4111362397670746,0.4097694456577301
7,1.0,1.0,1.0,1.0,1.0,0.8942000269889832,0.89410001039505,0.8956000208854675,0.8924000263214111,0.8931000232696533,0.0003943804185837507,0.0003275214694440365,0.00022428958618547767,0.0003481633902993053,0.41656121611595154,0.40246614813804626,0.41637471318244934,0.4141448140144348
8,1.0,1.0,1.0,1.0,1.0,0.8949999809265137,0.8944000005722046,0.8952000141143799,0.892799973487854,0.8931000232696533,0.0005034353816881776,0.00042865751311182976,0.00026359656476415694,0.00031863211188465357,0.4203331172466278,0.4059268832206726,0.4199211895465851,0.41766786575317383
9,1.0,1.0,1.0,1.0,1.0,0.8949000239372253,0.8937000036239624,0.8946999907493591,0.8925999999046326,0.8927000164985657,0.00032505556009709835,0.0003573599096853286,0.0003781261038966477,0.00040272969636134803,0.424026221036911,0.4100247919559479,0.4244363307952881,0.42186757922172546
