,train_acc_1,train_acc_2,train_acc_ensemble,train_loss_1,train_loss_2,val_acc_1,val_acc_2,val_acc_ensemble,val_loss_1,val_loss_2
0,0.8125,0.5625,0.4375,2.2087807655334473,2.642739772796631,0.7232499718666077,0.7232499718666077,0.7232499718666077,2.517902374267578,2.517902374267578
1,0.9375,0.78125,0.65625,1.864256501197815,2.5285682678222656,0.8608999848365784,0.8608999848365784,0.8608999848365784,1.7748448848724365,1.7748448848724365
2,0.96875,0.875,0.71875,1.3777587413787842,2.198395013809204,0.8884000182151794,0.8884000182151794,0.8884000182151794,1.4865025281906128,1.4865025281906128
3,0.96875,1.0,0.46875,1.0547220706939697,0.8877704739570618,0.8927500247955322,0.8927500247955322,0.8927500247955322,1.346437692642212,1.346437692642212
4,0.78125,0.78125,0.4375,2.160950183868408,2.181943893432617,0.8950999975204468,0.8950999975204468,0.8950999975204468,1.2620047330856323,1.2620047330856323
5,1.0,1.0,0.4375,0.7416208386421204,0.6774970889091492,0.8986999988555908,0.8986999988555908,0.8986999988555908,1.1837495565414429,1.1837495565414429
6,1.0,0.96875,0.375,0.6963980793952942,0.6971548795700073,0.8981500267982483,0.8981500267982483,0.8981500267982483,1.1318683624267578,1.1318683624267578
7,1.0,1.0,0.71875,0.470309317111969,0.7627569437026978,0.8981999754905701,0.8981999754905701,0.8981999754905701,1.0925872325897217,1.0925872325897217
8,1.0,1.0,0.59375,0.4802248179912567,0.6676140427589417,0.8971499800682068,0.8971499800682068,0.8971499800682068,1.0634238719940186,1.0634238719940186
9,1.0,1.0,0.4375,0.4892096519470215,0.4438769519329071,0.8952500224113464,0.8952500224113464,0.8952500224113464,1.0377590656280518,1.0377590656280518
10,0.96875,1.0,0.28125,0.7071713805198669,0.4852442741394043,0.896399974822998,0.896399974822998,0.896399974822998,1.007126808166504,1.007126808166504
11,0.96875,1.0,0.25,0.9043143391609192,0.3863673806190491,0.8968499898910522,0.8968499898910522,0.8968499898910522,0.9658307433128357,0.9658307433128357
12,1.0,0.96875,0.5625,0.3836318254470825,0.6853956580162048,0.899150013923645,0.899150013923645,0.899150013923645,0.9326294660568237,0.9326294660568237
13,1.0,1.0,0.65625,0.3804326057434082,0.4146283268928528,0.8987500071525574,0.8987500071525574,0.8987500071525574,0.9126169681549072,0.9126169681549072
14,1.0,1.0,0.53125,0.22785967588424683,0.2500007748603821,0.9023500084877014,0.9023500084877014,0.9023500084877014,0.8653674721717834,0.8653674721717834
