,acc_1,acc_2,acc_3,acc_4,acc_5,acc_ensemble,loss_1,loss_2,loss_3,loss_4,loss_5,val_acc_1,val_acc_2,val_acc_3,val_acc_4,val_acc_5,val_acc_ensemble,val_loss_1,val_loss_2,val_loss_3,val_loss_4,val_loss_5
0,0.9226666688919067,0.9306666851043701,0.9195833206176758,0.9245833158493042,0.9205833077430725,0.940750002861023,0.3411484360694885,0.2738281190395355,0.31112051010131836,0.1088557094335556,0.293550968170166,0.9128999710083008,0.9190000295639038,0.9093000292778015,0.9168000221252441,0.9174000024795532,0.9329000115394592,0.2766926884651184,0.26923930644989014,0.29677271842956543,0.2702789306640625,0.2791579067707062
1,0.9476666450500488,0.9472500085830688,0.9449999928474426,0.9462500214576721,0.9485833048820496,0.9578333497047424,0.2030804306268692,0.24886766076087952,0.2986580431461334,0.18560850620269775,0.2833220064640045,0.9373000264167786,0.9322999715805054,0.9279000163078308,0.9318000078201294,0.9350000023841858,0.9440000057220459,0.20981469750404358,0.22000692784786224,0.22780741751194,0.22237858176231384,0.2209375500679016
2,0.9545833468437195,0.9553333520889282,0.9552500247955322,0.9596666693687439,0.956166684627533,0.9649999737739563,0.039164185523986816,0.11822331696748734,0.16214874386787415,0.08240257203578949,0.21522153913974762,0.9351999759674072,0.9381999969482422,0.9380000233650208,0.9383000135421753,0.9345999956130981,0.9469000101089478,0.20746257901191711,0.21171103417873383,0.20225058495998383,0.20141422748565674,0.20588041841983795
3,0.9666666388511658,0.965833306312561,0.9660000205039978,0.9633333086967468,0.9645833373069763,0.9710833430290222,0.10665304958820343,0.0348530113697052,0.20135755836963654,0.04984466731548309,0.03695865347981453,0.9487000107765198,0.9462000131607056,0.9462000131607056,0.9441999793052673,0.942300021648407,0.9523000121116638,0.17152978479862213,0.1793994903564453,0.17723171412944794,0.18790940940380096,0.18589738011360168
4,0.9668333530426025,0.9676666855812073,0.9706666469573975,0.9683333039283752,0.9695000052452087,0.9737499952316284,0.06298553198575974,0.022536899894475937,0.025662675499916077,0.031792283058166504,0.02051210030913353,0.9452999830245972,0.9456999897956848,0.9484999775886536,0.9463000297546387,0.9463000297546387,0.9517999887466431,0.17862056195735931,0.18270114064216614,0.1682012379169464,0.18151113390922546,0.1804915815591812
5,0.9708333611488342,0.968916654586792,0.9693333506584167,0.9713333249092102,0.9679999947547913,0.9759166836738586,0.005499977618455887,0.04927099496126175,0.02214018628001213,0.012306198477745056,0.11284245550632477,0.9513999819755554,0.9463000297546387,0.9480999708175659,0.9513000249862671,0.9459999799728394,0.9546999931335449,0.1641657054424286,0.17615538835525513,0.1771247386932373,0.1680331528186798,0.18368861079216003
6,0.9727500081062317,0.9708333611488342,0.9735000133514404,0.971666693687439,0.9739166498184204,0.9759166836738586,0.008825822733342648,0.020426560193300247,0.3609916567802429,0.013514107093214989,0.013535814359784126,0.9495000243186951,0.9458000063896179,0.9505000114440918,0.949999988079071,0.9496999979019165,0.9544000029563904,0.1724412888288498,0.18667970597743988,0.16624264419078827,0.17291931807994843,0.16930682957172394
7,0.9735000133514404,0.9741666913032532,0.9734166860580444,0.9739999771118164,0.9754166603088379,0.9775000214576721,0.013908357359468937,0.004190242849290371,0.013326182961463928,0.013021303340792656,0.009803548455238342,0.9496999979019165,0.9502000212669373,0.9501000046730042,0.954200029373169,0.9496999979019165,0.9549000263214111,0.16999384760856628,0.1704787164926529,0.16866812109947205,0.16242174804210663,0.16907396912574768
8,0.9751666784286499,0.9754999876022339,0.9759166836738586,0.9750000238418579,0.9736666679382324,0.9775833487510681,0.015266062691807747,0.019920893013477325,0.01599869877099991,0.009770919568836689,0.020505860447883606,0.9539999961853027,0.9531000256538391,0.9541000127792358,0.9527000188827515,0.9498000144958496,0.9545000195503235,0.16051487624645233,0.16334548592567444,0.16086561977863312,0.16351807117462158,0.1709154099225998
9,0.9754999876022339,0.9748333096504211,0.9762499928474426,0.9760833382606506,0.9755833148956299,0.9776666760444641,0.015275683254003525,0.04302974045276642,0.1754441261291504,0.010087445378303528,0.007202902343124151,0.9553999900817871,0.9538000226020813,0.9535999894142151,0.9550999999046326,0.9532999992370605,0.9556999802589417,0.16458767652511597,0.164101704955101,0.16341572999954224,0.16448107361793518,0.164541557431221
