,train_acc_1,train_acc_2,train_loss_1,train_loss_2,val_acc,val_acc_1,val_acc_2,val_loss_1,val_loss_2
0,0.75,0.84375,0.8894835710525513,0.794407069683075,0.9024999737739563,0.8474000096321106,0.8648999929428101,0.7892389893531799,0.7217323780059814
1,0.90625,0.90625,0.5476208925247192,0.4957284927368164,0.9416999816894531,0.9261999726295471,0.9243999719619751,0.3847123086452484,0.36183398962020874
2,0.84375,0.90625,0.4571044445037842,0.2534831464290619,0.957099974155426,0.9463000297546387,0.9388999938964844,0.24525023996829987,0.25756797194480896
3,0.875,0.90625,0.4009226858615875,0.3459901809692383,0.9592999815940857,0.9437999725341797,0.9463000297546387,0.2224220633506775,0.2074490487575531
4,0.96875,0.96875,0.22473111748695374,0.14597126841545105,0.9690999984741211,0.9553999900817871,0.9605000019073486,0.1735280305147171,0.15565991401672363
5,0.875,1.0,0.28758978843688965,0.13057497143745422,0.9710000157356262,0.961899995803833,0.9559000134468079,0.14704757928848267,0.1563033014535904
6,0.96875,0.875,0.27984291315078735,0.3352576196193695,0.9703999757766724,0.9631999731063843,0.9573000073432922,0.13094021379947662,0.1480022519826889
7,0.96875,1.0,0.10254180431365967,0.0766775980591774,0.9732999801635742,0.9620000123977661,0.9668999910354614,0.13342690467834473,0.11589846014976501
8,0.90625,0.9375,0.28682267665863037,0.16812437772750854,0.975600004196167,0.9653000235557556,0.968500018119812,0.11938604712486267,0.10713015496730804
9,0.96875,0.9375,0.11707979440689087,0.12782514095306396,0.9735999703407288,0.9645000100135803,0.965499997138977,0.12067266553640366,0.11430102586746216
10,1.0,0.96875,0.048952627927064896,0.12658624351024628,0.9761999845504761,0.9682000279426575,0.967199981212616,0.10105947405099869,0.11181428283452988
11,0.90625,0.96875,0.18387845158576965,0.11274632811546326,0.9781000018119812,0.9704999923706055,0.9714000225067139,0.0968923345208168,0.08834929019212723
12,0.9375,1.0,0.13192440569400787,0.0211001206189394,0.9746000170707703,0.9646999835968018,0.9639000296592712,0.11160383373498917,0.11845535039901733
13,1.0,1.0,0.026320094242691994,0.018651343882083893,0.9786999821662903,0.9713000059127808,0.9724000096321106,0.08911063522100449,0.09280119091272354
14,1.0,0.96875,0.027515508234500885,0.12149100005626678,0.9783999919891357,0.9721999764442444,0.9702000021934509,0.09113257378339767,0.09340441972017288
15,1.0,0.96875,0.05882373824715614,0.08843021094799042,0.9783999919891357,0.9703999757766724,0.9728000164031982,0.09868600964546204,0.08778143674135208
16,1.0,0.96875,0.015675734728574753,0.06220506876707077,0.9800000190734863,0.9688000082969666,0.9742000102996826,0.09699568897485733,0.0860094204545021
17,1.0,1.0,0.01794842630624771,0.038602977991104126,0.9807999730110168,0.9726999998092651,0.9746999740600586,0.08805257827043533,0.08159870654344559
18,0.96875,0.9375,0.0874168649315834,0.10959684103727341,0.9818000197410583,0.9717000126838684,0.9778000116348267,0.09309905767440796,0.07582415640354156
19,1.0,1.0,0.004421237390488386,0.0209831353276968,0.9787999987602234,0.9721999764442444,0.9696000218391418,0.08790494501590729,0.09208709001541138
20,1.0,1.0,0.009244474582374096,0.034583598375320435,0.9783999919891357,0.9721999764442444,0.9710000157356262,0.08876021951436996,0.09274774044752121
21,0.9375,1.0,0.2284049242734909,0.028490014374256134,0.98089998960495,0.9749000072479248,0.9717000126838684,0.08142818510532379,0.0918031632900238
22,1.0,1.0,0.021731458604335785,0.003783714957535267,0.9803000092506409,0.9714999794960022,0.9749000072479248,0.08852799981832504,0.08084726333618164
23,1.0,1.0,0.019924504682421684,0.00507394690066576,0.9807000160217285,0.9765999913215637,0.9726999998092651,0.077739417552948,0.08725608885288239
24,1.0,0.96875,0.02508358657360077,0.2804356515407562,0.9818000197410583,0.9749000072479248,0.973800003528595,0.07779796421527863,0.08500614017248154
25,1.0,0.90625,0.005789582617580891,0.16569341719150543,0.9797999858856201,0.9731000065803528,0.9639999866485596,0.08572456240653992,0.11526406556367874
26,0.96875,1.0,0.027744410559535027,0.023044832050800323,0.9749000072479248,0.9603999853134155,0.9659000039100647,0.1408257782459259,0.11426147818565369
27,1.0,1.0,0.01290761586278677,0.02557595819234848,0.9794999957084656,0.9740999937057495,0.9717000126838684,0.08590672165155411,0.09913627058267593
28,1.0,1.0,0.005137195810675621,0.04153773933649063,0.9800999760627747,0.970300018787384,0.9728999733924866,0.09596411883831024,0.08661381900310516
29,0.96875,1.0,0.2210821807384491,0.006060346029698849,0.9782999753952026,0.9678000211715698,0.9711999893188477,0.10468560457229614,0.10056387633085251
