,train_acc_1,train_acc_2,train_acc_3,train_acc_4,train_acc_5,train_acc_ensemble,train_loss_1,train_loss_2,train_loss_3,train_loss_4,train_loss_5,val_acc_1,val_acc_2,val_acc_3,val_acc_4,val_acc_5,val_acc_ensemble,val_loss_1,val_loss_2,val_loss_3,val_loss_4,val_loss_5
0,0.28125,0.15625,0.1875,0.125,0.34375,0.03125,4.978350639343262,5.184535026550293,4.991855144500732,5.1467180252075195,4.612914085388184,0.13950000703334808,0.13774999976158142,0.13699999451637268,0.1369750052690506,0.13875000178813934,0.24892500042915344,5.078927516937256,5.0801100730896,5.086045265197754,5.097756862640381,5.090707778930664
1,0.375,0.25,0.5625,0.84375,0.4375,0.0625,4.059918403625488,4.7068095207214355,3.4706759452819824,2.9597041606903076,4.2819952964782715,0.2616249918937683,0.25437501072883606,0.26602500677108765,0.26635000109672546,0.26774999499320984,0.38554999232292175,4.4122819900512695,4.425268173217773,4.392178058624268,4.397124767303467,4.385429382324219
2,0.25,0.59375,0.90625,0.25,0.21875,0.0,3.9774250984191895,3.5610766410827637,2.141037940979004,4.4455485343933105,4.144314765930176,0.3237000107765198,0.32432499527931213,0.3278000056743622,0.32532501220703125,0.33037498593330383,0.4553999900817871,4.007313251495361,4.002659797668457,4.001053333282471,4.012651443481445,3.9855148792266846
3,0.59375,0.53125,0.96875,0.96875,0.40625,0.0625,3.039477825164795,3.6563801765441895,1.5647521018981934,1.993268370628357,3.7380242347717285,0.36832499504089355,0.37084999680519104,0.36419999599456787,0.3673500120639801,0.37105000019073486,0.49847498536109924,3.721616744995117,3.711294174194336,3.740001678466797,3.7388930320739746,3.7070000171661377
4,0.9375,0.46875,0.78125,0.90625,0.90625,0.0625,1.9577231407165527,3.5231857299804688,2.7211272716522217,1.8740942478179932,2.249512195587158,0.3882499933242798,0.39169999957084656,0.3876250088214874,0.38670000433921814,0.39079999923706055,0.5248249769210815,3.5499045848846436,3.5463898181915283,3.5605413913726807,3.576042890548706,3.5454437732696533
5,0.90625,0.9375,0.9375,0.96875,1.0,0.125,1.826573371887207,1.776695966720581,1.6440074443817139,1.3464157581329346,1.2422516345977783,0.39797499775886536,0.40255001187324524,0.3981249928474426,0.40187498927116394,0.4031499922275543,0.5399249792098999,3.454800844192505,3.440627336502075,3.451704978942871,3.4557695388793945,3.4394407272338867
6,1.0,0.96875,0.9375,1.0,0.90625,0.28125,0.9102804660797119,1.458217978477478,1.3622478246688843,0.9807726144790649,1.6299567222595215,0.4056749939918518,0.4095749855041504,0.412075012922287,0.41157498955726624,0.41464999318122864,0.5521249771118164,3.3710618019104004,3.3667984008789062,3.359391450881958,3.3586981296539307,3.3409788608551025
7,0.78125,1.0,1.0,0.96875,1.0,0.03125,2.1240272521972656,0.8693803548812866,1.0607318878173828,0.893813967704773,0.62876296043396,0.41040000319480896,0.4150499999523163,0.41897499561309814,0.41519999504089355,0.41624999046325684,0.5604249835014343,3.3137340545654297,3.308746576309204,3.299825429916382,3.3014464378356934,3.292285203933716
8,1.0,1.0,1.0,1.0,1.0,0.21875,0.6252691745758057,0.7004093527793884,0.6002644300460815,1.012401819229126,0.6713019013404846,0.415800005197525,0.4198000133037567,0.4203000068664551,0.4195750057697296,0.4249750077724457,0.5674499869346619,3.266671895980835,3.2573890686035156,3.258378028869629,3.250284194946289,3.231390953063965
9,0.53125,1.0,1.0,0.96875,1.0,0.71875,2.705226182937622,0.5976172089576721,0.8575565814971924,0.9844670295715332,0.9304999709129333,0.41647499799728394,0.4239250123500824,0.42157500982284546,0.42204999923706055,0.4317750036716461,0.5726500153541565,3.2278831005096436,3.2053868770599365,3.2215349674224854,3.214599609375,3.1800777912139893
10,1.0,1.0,0.96875,1.0,1.0,0.21875,0.8002042770385742,0.7208658456802368,0.8412182331085205,0.5341516137123108,0.9779186248779297,0.42089998722076416,0.42512500286102295,0.42602500319480896,0.42320001125335693,0.43172499537467957,0.5752000212669373,3.178539514541626,3.1682937145233154,3.17667818069458,3.1855037212371826,3.1440327167510986
11,1.0,1.0,1.0,0.96875,0.84375,0.21875,0.5845218896865845,0.4862295091152191,0.4473966062068939,0.7756102085113525,1.6554975509643555,0.4265500009059906,0.42579999566078186,0.42660000920295715,0.42340001463890076,0.4333750009536743,0.5797500014305115,3.147049903869629,3.1491880416870117,3.14986252784729,3.1663646697998047,3.121208667755127
12,1.0,1.0,1.0,1.0,1.0,0.1875,0.4818398654460907,0.424152672290802,0.4795168340206146,0.46671295166015625,0.793791651725769,0.4255250096321106,0.4251750111579895,0.42662501335144043,0.42272499203681946,0.43320000171661377,0.5801500082015991,3.130213737487793,3.1307713985443115,3.127065896987915,3.1501851081848145,3.098132371902466
13,1.0,0.96875,1.0,1.0,1.0,0.21875,0.509518027305603,0.6823571920394897,0.3409309983253479,0.46430885791778564,0.4806063771247864,0.42774999141693115,0.4257749915122986,0.42809998989105225,0.4229249954223633,0.4329499900341034,0.5830749869346619,3.100468397140503,3.1070361137390137,3.1089210510253906,3.137403964996338,3.08768367767334
14,1.0,1.0,1.0,0.96875,1.0,0.25,0.47074365615844727,0.545000433921814,0.38851407170295715,0.8821812272071838,0.47013482451438904,0.42797499895095825,0.4260999858379364,0.427825003862381,0.419050008058548,0.430774986743927,0.5841249823570251,3.0841166973114014,3.0969579219818115,3.0919833183288574,3.1300766468048096,3.0825088024139404
