,train_acc_1,train_acc_2,train_acc_3,train_acc_4,train_loss_1,train_loss_2,train_loss_3,train_loss_4,val_acc,val_acc_1,val_acc_2,val_acc_3,val_acc_4,val_loss_1,val_loss_2,val_loss_3,val_loss_4
0,0.96875,0.9375,0.8125,0.75,0.3608435392379761,0.661431074142456,0.6263108849525452,0.8183008432388306,0.9319999814033508,0.9045000076293945,0.9017999768257141,0.8877000212669373,0.8823000192642212,0.5268383026123047,0.5567184090614319,0.576231062412262,0.6080257296562195
1,0.96875,0.96875,0.90625,0.9375,0.2239057868719101,0.21750085055828094,0.28520268201828003,0.34544599056243896,0.9606000185012817,0.9363999962806702,0.9409999847412109,0.9380999803543091,0.9334999918937683,0.2862549126148224,0.2919072210788727,0.2909768521785736,0.30885234475135803
2,0.96875,0.9375,0.96875,0.90625,0.20693688094615936,0.33978530764579773,0.23715677857398987,0.43883997201919556,0.9714000225067139,0.9437000155448914,0.9501000046730042,0.944599986076355,0.9509999752044678,0.22751836478710175,0.22011342644691467,0.22826996445655823,0.210798442363739
3,1.0,0.9375,0.9375,0.96875,0.12512904405593872,0.29260092973709106,0.198939710855484,0.13956080377101898,0.9725000262260437,0.9538999795913696,0.9591000080108643,0.954800009727478,0.9591000080108643,0.1700005680322647,0.165924072265625,0.1724591851234436,0.15986064076423645
4,1.0,0.90625,0.96875,0.96875,0.046531639993190765,0.3551253080368042,0.12409479171037674,0.15134432911872864,0.9746999740600586,0.9599999785423279,0.9605000019073486,0.9545999765396118,0.9549999833106995,0.14957475662231445,0.14640246331691742,0.16526927053928375,0.15373562276363373
5,0.90625,0.96875,1.0,1.0,0.19909588992595673,0.08844961225986481,0.04623052477836609,0.09004580974578857,0.9782999753952026,0.9642999768257141,0.9702000021934509,0.9643999934196472,0.9574999809265137,0.12382681667804718,0.11418762058019638,0.1290224939584732,0.14591093361377716
6,0.96875,0.96875,0.90625,0.96875,0.1821935772895813,0.13389109075069427,0.37966257333755493,0.2179695963859558,0.9778000116348267,0.9620000123977661,0.961899995803833,0.9596999883651733,0.970300018787384,0.13320119678974152,0.1402783840894699,0.14145322144031525,0.11035215109586716
7,0.9375,0.96875,0.90625,0.96875,0.13014811277389526,0.07626587152481079,0.18771874904632568,0.1455637365579605,0.9797000288963318,0.9674999713897705,0.9692000150680542,0.9717000126838684,0.9682999849319458,0.1114656999707222,0.10628337413072586,0.0959286168217659,0.10678521543741226
8,0.9375,1.0,0.90625,0.9375,0.13167579472064972,0.07624012976884842,0.17436784505844116,0.21554766595363617,0.9793000221252441,0.9674999713897705,0.9714000225067139,0.9634000062942505,0.9660999774932861,0.11124309152364731,0.09959076344966888,0.12125498056411743,0.10866148769855499
9,0.96875,0.96875,0.96875,1.0,0.13396427035331726,0.13526639342308044,0.08302264660596848,0.03157922998070717,0.9799000024795532,0.9700000286102295,0.9711999893188477,0.9706000089645386,0.9685999751091003,0.09905105829238892,0.09834733605384827,0.09599184989929199,0.10765327513217926
10,1.0,0.96875,0.96875,1.0,0.04985180124640465,0.16793304681777954,0.0703105553984642,0.04991418868303299,0.9818000197410583,0.9684000015258789,0.9686999917030334,0.9713000059127808,0.9717000126838684,0.09884168952703476,0.10681440681219101,0.10350954532623291,0.09514650702476501
11,0.96875,0.96875,1.0,1.0,0.08997926115989685,0.08811426907777786,0.02009344846010208,0.02268288843333721,0.982699990272522,0.9703999757766724,0.9746000170707703,0.9689000248908997,0.9718999862670898,0.09903544932603836,0.0903765857219696,0.1033090204000473,0.09208305180072784
12,1.0,1.0,1.0,0.96875,0.040804844349622726,0.016851063817739487,0.016534030437469482,0.053428005427122116,0.9829999804496765,0.97079998254776,0.9733999967575073,0.9746999740600586,0.9696000218391418,0.0936967134475708,0.09032441675662994,0.08449431508779526,0.09725804626941681
13,0.96875,1.0,0.96875,1.0,0.07645770907402039,0.04492631554603577,0.20588044822216034,0.034981001168489456,0.9840999841690063,0.9739000201225281,0.9721999764442444,0.9731000065803528,0.9721999764442444,0.08597025275230408,0.09348498284816742,0.0892079696059227,0.09131424874067307
14,0.9375,1.0,0.96875,1.0,0.09778282791376114,0.039562713354825974,0.07210134714841843,0.013261878862977028,0.9832000136375427,0.9707000255584717,0.972599983215332,0.9660999774932861,0.9703999757766724,0.09537842124700546,0.08779069036245346,0.10445436090230942,0.0933624878525734
