,train_acc_1,train_acc_2,train_acc_3,train_acc_4,train_acc_5,train_acc_6,train_acc_ensemble,train_loss_1,train_loss_2,train_loss_3,train_loss_4,train_loss_5,train_loss_6,val_acc_1,val_acc_2,val_acc_3,val_acc_4,val_acc_5,val_acc_6,val_acc_ensemble,val_loss_1,val_loss_2,val_loss_3,val_loss_4,val_loss_5,val_loss_6
0,0.875,0.96875,0.90625,0.78125,0.90625,0.90625,0.1875,1.8242664337158203,1.4947481155395508,1.6566755771636963,1.5950599908828735,1.6881368160247803,1.5495243072509766,0.959850013256073,0.9635249972343445,0.9678750038146973,0.9636250138282776,0.9607999920845032,0.9689750075340271,0.9876499772071838,0.9621554613113403,0.9318904280662537,0.9312015771865845,0.9471514821052551,0.9793570041656494,0.9500172734260559
1,0.84375,0.96875,0.8125,1.0,0.9375,0.84375,0.625,1.419006586074829,0.9769712686538696,1.5174450874328613,0.9809272885322571,0.9993841648101807,1.5194799900054932,0.9836999773979187,0.9834250211715698,0.9821000099182129,0.9838749766349792,0.9743000268936157,0.9832500219345093,0.9884250164031982,0.4687892496585846,0.47654420137405396,0.4846426844596863,0.46326974034309387,0.5011597871780396,0.4769573211669922
2,0.96875,0.90625,1.0,0.96875,0.96875,0.9375,0.125,0.7884483933448792,1.1194353103637695,0.6114779710769653,0.941656768321991,0.984395444393158,0.9341360330581665,0.9857500195503235,0.985450029373169,0.9842000007629395,0.9857249855995178,0.9850999712944031,0.985450029373169,0.9885500073432922,0.326600581407547,0.33207055926322937,0.342731773853302,0.32944005727767944,0.3365277051925659,0.3315534293651581
3,1.0,1.0,1.0,0.9375,1.0,1.0,0.15625,0.324934720993042,0.42208072543144226,0.4355970025062561,0.8342558145523071,0.5691007375717163,0.7488518953323364,0.9861000180244446,0.9857500195503235,0.9855999946594238,0.9857749938964844,0.9851499795913696,0.9857500195503235,0.9886749982833862,0.2740172743797302,0.2727137506008148,0.2794852554798126,0.2757968008518219,0.27999141812324524,0.2728995084762573
4,1.0,1.0,0.96875,0.90625,0.96875,0.96875,0.15625,0.5248810052871704,0.4812694191932678,0.38791534304618835,0.8612531423568726,0.50770103931427,0.3970075249671936,0.9858999848365784,0.9856250286102295,0.9852250218391418,0.9857500195503235,0.9856250286102295,0.9857500195503235,0.9886500239372253,0.24778012931346893,0.2441529482603073,0.24804265797138214,0.24739526212215424,0.24390637874603271,0.2429296374320984
5,0.9375,1.0,1.0,1.0,0.96875,0.96875,0.15625,0.6643176674842834,0.4724266827106476,0.3069368004798889,0.2641378343105316,0.656154453754425,0.2876715064048767,0.9861500263214111,0.9854750037193298,0.985450029373169,0.9858750104904175,0.9856749773025513,0.9860000014305115,0.9886999726295471,0.2296389639377594,0.22901733219623566,0.23203378915786743,0.22682209312915802,0.22600066661834717,0.22433173656463623
6,1.0,1.0,1.0,1.0,1.0,1.0,0.125,0.46413516998291016,0.27980971336364746,0.3929232954978943,0.3653774559497833,0.20209139585494995,0.2511180341243744,0.98580002784729,0.9852749705314636,0.9850000143051147,0.9860749840736389,0.9852749705314636,0.9857749938964844,0.9887250065803528,0.21673999726772308,0.21312661468982697,0.22035863995552063,0.2150787115097046,0.21668264269828796,0.21326793730258942
7,1.0,1.0,1.0,1.0,1.0,0.96875,0.03125,0.5229617357254028,0.3417035639286041,0.3021564185619354,0.25599348545074463,0.150178000330925,0.6927970051765442,0.9858499765396118,0.9857249855995178,0.9856749773025513,0.9859499931335449,0.9853249788284302,0.9857000112533569,0.9886500239372253,0.20932592451572418,0.20540708303451538,0.20982715487480164,0.20654667913913727,0.20884160697460175,0.2069682627916336
8,1.0,0.96875,0.9375,1.0,1.0,1.0,0.15625,0.23586958646774292,0.6157950162887573,0.6371084451675415,0.14562314748764038,0.2619340121746063,0.20744232833385468,0.9855750203132629,0.9856749773025513,0.9855999946594238,0.9858999848365784,0.9848999977111816,0.9851250052452087,0.9885249733924866,0.20656169950962067,0.20011116564273834,0.20560839772224426,0.1997709423303604,0.20329679548740387,0.2029961496591568
9,1.0,1.0,1.0,1.0,1.0,1.0,0.09375,0.2805105447769165,0.33020317554473877,0.1786174774169922,0.2745779752731323,0.2265603393316269,0.15904469788074493,0.9857749938964844,0.9855499863624573,0.9858750104904175,0.9857749938964844,0.9849749803543091,0.9852749705314636,0.9886749982833862,0.2009352743625641,0.19660945236682892,0.19937889277935028,0.19650204479694366,0.20029455423355103,0.20025795698165894
10,1.0,1.0,1.0,1.0,1.0,1.0,0.09375,0.2482263743877411,0.13692615926265717,0.2024538218975067,0.2242698073387146,0.11728128790855408,0.15936872363090515,0.9858499765396118,0.9853749871253967,0.9854999780654907,0.9854249954223633,0.9848499894142151,0.9854999780654907,0.9885749816894531,0.19781328737735748,0.192055806517601,0.19466732442378998,0.19264867901802063,0.19741110503673553,0.1956406682729721
11,1.0,1.0,1.0,1.0,1.0,1.0,0.15625,0.26832249760627747,0.16716144979000092,0.12062802910804749,0.1307075321674347,0.19442877173423767,0.28922775387763977,0.9854750037193298,0.9849749803543091,0.9851999878883362,0.9856250286102295,0.9852499961853027,0.9854000210762024,0.9884499907493591,0.19828976690769196,0.19091184437274933,0.19281890988349915,0.19054865837097168,0.1946549266576767,0.19226419925689697
12,1.0,1.0,0.96875,1.0,0.9375,1.0,0.25,0.18731464445590973,0.24559015035629272,0.3212021291255951,0.10559317469596863,0.5654358863830566,0.1075853630900383,0.9855499863624573,0.9851250052452087,0.9853249788284302,0.9857000112533569,0.985450029373169,0.9855999946594238,0.9885249733924866,0.19256049394607544,0.18710404634475708,0.19054943323135376,0.18780766427516937,0.19160456955432892,0.18931886553764343
13,1.0,1.0,1.0,1.0,1.0,1.0,0.0625,0.10269828140735626,0.17717555165290833,0.17403379082679749,0.08994167298078537,0.21580885350704193,0.14605864882469177,0.9853500127792358,0.9850249886512756,0.9850249886512756,0.9857749938964844,0.9855250120162964,0.9850249886512756,0.9884250164031982,0.19244502484798431,0.18630322813987732,0.18978251516819,0.18695132434368134,0.18931278586387634,0.18831047415733337
14,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.163793683052063,0.15676391124725342,0.1239389181137085,0.10818643867969513,0.09670118987560272,0.11669382452964783,0.9856500029563904,0.9855499863624573,0.9853000044822693,0.9856749773025513,0.9850749969482422,0.9853000044822693,0.9883750081062317,0.1883665919303894,0.1840718686580658,0.1849946826696396,0.18337443470954895,0.18631035089492798,0.1862552911043167
